customer_id,name,email,join_date,total_spent
4172,Stacy Tyler,allisonanderson@snyder.com,2023-09-21,2688.49
4173,Taylor May,jonnewton@hotmail.com,2024-03-16,3345.18
4174,Carolyn Sanchez,christopherlyons@marsh-rodriguez.com,2023-05-17,1538.01
4175,Michelle Holloway,franklincory@gmail.com,2024-07-02,8300.97
4176,Karen Rose,patricialopez@hotmail.com,2023-09-06,245.81
4177,Theresa Simmons,garrettsmith@gmail.com,2023-08-31,6182.98
4178,Paul Mclaughlin,carlosjarvis@gmail.com,2024-01-01,7239.47
4179,Abigail Trujillo,bbrown@barrera-green.com,2023-06-17,1696.98
4180,Pamela Kim,allisonjennings@gmail.com,2023-06-12,1740.33
4181,Matthew Martin,georgeclark@harris.info,2023-10-02,7713.35
4182,Lisa Hernandez,barkerangela@gmail.com,2024-02-24,5706.05
4183,Krista Hines,garyodom@yahoo.com,2023-09-21,6385.25
4184,Alexander Long,shelbyreese@bond-whitaker.com,2024-06-30,4004.99
4185,Gregory Kim,benjamin67@ayala.net,2022-11-08,1300.39
4186,Jonathan Long,ibarrett@gmail.com,2023-03-22,2175.27
4187,Gabriella Lutz,daniel78@hotmail.com,2023-10-31,3514.84
4188,Brandon Young,roywright@gmail.com,2023-02-06,2615.05
4189,Stephen Peterson,zjohnson@wu.com,2023-02-10,1628.69
4190,David Jones,stephaniedavis@reed-green.org,2022-09-30,4531.77
4191,Chad Thompson,hollyknapp@gmail.com,2022-12-24,385.32
4192,Janet Braun MD,danarobbins@gmail.com,2023-07-13,7786.67
4193,Julie Walsh,vwells@gmail.com,2022-12-15,1600.74
4194,Grace Murphy,travis24@gmail.com,2024-01-30,5187.49
4195,Victor Franklin,stephanieflores@hotmail.com,2023-07-22,3328.83
4196,Jenna Rich,rothhunter@hotmail.com,2023-07-17,804.42
4197,Christopher Ramos,jason06@perez.org,2023-01-26,9789.46
4198,Michael Simpson,hernandezmelissa@patterson.com,2022-12-02,4087.06
4199,Julie Lopez,connershannon@gmail.com,2022-08-08,6616.97
4200,Ashley Giles,cunninghamvictor@gmail.com,2023-08-29,502.95
4201,Angela Moore,jeremyjones@hotmail.com,2022-09-15,8400.2
4202,Victor Gibson,thomas45@gmail.com,2023-07-06,9926.28
4203,Marc Benson,dicksonvanessa@alexander.com,2023-07-31,5549.43
4204,Allison Sharp,phillipsmichael@roth-peters.com,2024-04-26,277.37
4205,James Williams,sullivanmark@hotmail.com,2023-11-04,7310.75
4206,Heather Villanueva,jonathanwheeler@patterson-brown.com,2022-12-13,2687.59
4207,Traci Crosby,mccalljacqueline@pena.com,2023-05-14,3835.29
4208,Alexander Rosario,markkim@riddle-haas.com,2022-12-03,4430.15
4209,Micheal Howard,hhansen@buck.com,2023-01-27,2054.51
4210,Tina Williams,michael65@howard.com,2022-09-11,3406.78
4211,Vickie Parrish,terryrobert@gmail.com,2024-02-17,4205.62
4212,Andrew Fuentes,susan95@herrera.org,2022-12-07,9676.15
4213,Jonathan Perez,darrelljones@carter-foster.com,2022-12-12,4950.29
4214,Ana Dominguez,davisrachel@hotmail.com,2023-07-20,2122.51
4215,Tracy Carson,johnvaughan@yahoo.com,2022-08-08,4535.93
4216,Vincent Jordan,jeffreycastro@gmail.com,2023-04-12,7182.82
4217,Kimberly Wood,richardsonrobert@hotmail.com,2023-01-06,1686.5
4218,Stacey Kelly,hschwartz@gmail.com,2024-04-12,7163.35
4219,Alison Ramirez,perezjennifer@hotmail.com,2023-01-12,2098.44
4220,Jessica Jones,ebishop@lawson.com,2024-03-22,1147.1
4221,Michelle Guzman,xromero@gmail.com,2024-03-15,4203.19
4222,Alexander Gibson,stephenmanning@gmail.com,2023-03-01,2725.49
4223,Amanda Fitzpatrick,melissa36@hotmail.com,2023-02-16,2120.84
4224,Stephanie Silva,maurice99@hotmail.com,2023-11-06,6616.82
4225,Darryl Jones,vspencer@yahoo.com,2023-12-23,5969.09
4226,Andrea Davis,jason57@williams.com,2022-08-07,6717.14
4227,Ana Williams,alberttate@hernandez.info,2022-12-30,6545.12
4228,Jonathan Burke,vknight@gmail.com,2023-01-14,912.54
4229,Brianna Jones,jason81@price.net,2023-01-11,1013.43
4230,Brian Kelly,briana73@moore-jimenez.com,2024-05-06,1033.24
4231,Lisa Roberts,annruiz@yahoo.com,2023-04-08,5949.45
4232,Tina Foley,ryanjimenez@gmail.com,2024-05-20,7103.72
4233,Brett Wright,timothy21@yahoo.com,2024-06-21,5431.4
4234,Felicia Garcia,richardgriffin@guzman-cooper.com,2024-03-20,7096.89
4235,Matthew Rivera,lauren76@yahoo.com,2023-06-11,5168.59
4236,Jerry Santos,rwilliams@hotmail.com,2024-07-14,3710.53
4237,Jamie Ramirez,stephanie90@greene.info,2024-03-24,328.61
4238,Henry Diaz DVM,kward@aguirre.info,2023-12-14,6493.49
4239,Dennis Rodriguez,youngcourtney@hall-spencer.org,2023-08-25,5881.27
4240,Victor Ballard,qerickson@wilson-smith.biz,2023-08-29,5224.08
4241,Melissa Hall,martinjeffrey@smith.info,2022-09-12,4531.63
4242,Teresa Dunn,casey04@gmail.com,2022-08-25,9909.73
4243,Tammy Mclean DDS,williamharris@gray-werner.com,2023-04-23,6589.68
4244,Anthony Patel,bdavis@moss.info,2022-09-27,3638.02
4245,Lisa Romero,xrodriguez@bailey-diaz.com,2024-02-02,213.08
4246,Taylor Valencia,cynthia19@villa-yoder.biz,2022-08-18,2971.04
4247,Marcus Nguyen,karenmanning@carpenter-ballard.com,2023-12-22,1437.59
4248,Lisa Jimenez,larry86@shaw.com,2023-06-14,6254.94
4249,Heather Mayo,dylanross@lee-carpenter.com,2023-01-29,4384.67
4250,Michael Chen,kenneth10@yahoo.com,2023-06-18,3073.27
4251,Cynthia Murray,katiegreen@hatfield.com,2023-12-10,7821.83
4252,Cory Morris,ralph48@yahoo.com,2023-05-01,680.22
4253,Charles Mccormick,hayala@henry.info,2024-05-05,7780.93
4254,Elizabeth Wright,johnsonbrandy@jones.com,2023-10-15,8681.67
4255,Jesus Barber,oberry@park-montgomery.com,2023-10-17,2201.69
4256,Stephanie Acosta,michelledorsey@gmail.com,2023-12-15,9463.81
4257,Nancy Montoya,jessica54@gmail.com,2023-12-15,3299.29
4258,John Wall,amy10@hotmail.com,2022-08-11,5761.84
4259,Tamara Brooks,april32@hotmail.com,2022-09-19,5835.41
4260,Alicia Lawrence,dianevasquez@yahoo.com,2023-06-07,9209.31
4261,David Henry,kimberly59@yahoo.com,2023-08-14,8151.28
4262,Jasmine Carlson,lynchdavid@hotmail.com,2024-06-19,184.54
4263,Jessica Ware,hshepherd@li.biz,2024-05-31,6046.83
4264,Michael Fletcher,johnsonjames@yahoo.com,2023-03-24,5102.73
4265,Christopher Harris DDS,qward@gmail.com,2023-11-07,3897.73
4266,Jennifer Anderson,ubean@yahoo.com,2023-06-01,4079.69
4267,Carolyn Cantu,anthonylove@austin-mercado.net,2022-11-07,5462.74
4268,Kathy Meyers,davidbarnes@yahoo.com,2023-01-03,1506.73
4269,Heather Barron,jesusjones@johnson.biz,2023-03-16,4231.66
4270,Stephen Sweeney,jessica71@sexton-myers.com,2023-10-17,1487.59
4271,Barry Bryant,daniel82@yahoo.com,2023-03-28,2490.35
4272,Alexander Bailey,stephaniewilliams@wolfe.com,2023-03-03,4113.49
4273,Allison Brown,michellejackson@benitez.info,2023-06-16,3537.49
4274,Melvin Cantu,daltonroy@hotmail.com,2022-12-12,3285.13
4275,Steve Fields,qwoods@hotmail.com,2022-08-12,5785.36
4276,Lindsey Newman,agreen@sanchez.com,2023-07-25,6172.75
4277,George Bolton MD,alyssahensley@gmail.com,2024-06-28,7945.09
4278,Sylvia Mcgee,orichardson@gmail.com,2022-12-14,9612.75
4279,Daisy Hernandez,odavis@gmail.com,2023-03-13,1075.07
4280,Jeffery Rodriguez,ybanks@gray-combs.com,2022-08-19,1340.99
4281,Robyn Ward,shane52@gmail.com,2022-12-13,9558.96
4282,Tracy Callahan,sullivanjason@gmail.com,2022-11-02,4959.37
4283,Shannon Fox,jeffreyryan@beltran.net,2023-07-12,8088.32
4284,Robert Washington,williamcastillo@shaw.com,2023-08-15,4982.15
4285,Brandon Martinez,karen86@mahoney.com,2023-01-29,201.92
4286,Robert Davila,hopkinstiffany@hotmail.com,2024-04-14,6641.55
4287,Mr. Daniel Marquez,dsmith@yahoo.com,2023-09-24,7141.99
4288,Benjamin Meyer,shane60@porter.biz,2024-01-23,7885.89
4289,Alexandria Parker,tlang@cordova-williams.com,2024-05-18,5473.6
4290,Heather Deleon,nancyroberts@hotmail.com,2024-03-15,9361.9
4291,Timothy Warner,isnyder@duncan.net,2022-08-22,3393.46
4292,Angela Santana,rchapman@hotmail.com,2024-01-31,3505.37
4293,Jennifer Alvarado,thompsonangel@gmail.com,2024-07-24,2804.23
4294,Jason Cabrera,clarkjoshua@yahoo.com,2023-05-07,4254.23
4295,John Griffith,andrewschneider@maldonado.com,2024-06-19,7416.87
4296,Allison Riggs,chasenichols@stone.com,2024-04-09,6667.99
4297,Michelle Hodge,randy60@hotmail.com,2024-06-19,137.97
4298,Rick Rasmussen,cruzandrea@yahoo.com,2024-04-02,1965.34
4299,Mark Smith,davissteven@hotmail.com,2022-12-19,4760.25
4300,Donna Obrien,heathsusan@gmail.com,2023-01-05,858.49
4301,Tracy Hendricks,melissa93@gmail.com,2023-06-07,3499.28
4302,Lacey Gutierrez,jhunt@gmail.com,2024-01-06,4982.19
4303,Cynthia Johnson,gonzalezzachary@moore.org,2023-08-26,8606.96
4304,William Horton,ballarderic@norris.net,2022-11-13,927.04
4305,Larry Hamilton,ymoore@yahoo.com,2024-04-30,151.5
4306,John King,wintersgregory@yahoo.com,2023-09-17,9710.9
4307,Sarah Werner,rangelmelissa@gmail.com,2024-07-13,4823.71
4308,Scott Reed,george79@gmail.com,2023-04-26,2156.5
4309,Kaylee Owen,natasha22@giles.info,2022-08-01,8168.52
4310,Zachary Woods,sean87@hotmail.com,2023-04-14,6233.44
4311,Derrick Allen,angelaleblanc@gmail.com,2024-03-11,8958.01
4312,Karen Weber,devinfriedman@caldwell.com,2024-05-07,1067.05
4313,Steven Baker,gregory67@yahoo.com,2024-05-13,7317.78
4314,Shelley Medina,moranicole@gmail.com,2023-04-29,3712.58
4315,Julie Harris,xbraun@yahoo.com,2024-02-23,4149.29
4316,Sue Sullivan,lori32@pena.biz,2023-11-21,4709.76
4317,Amanda Marshall,ghall@garcia.com,2023-12-15,9737.73
4318,Christine Smith,brian70@hotmail.com,2023-01-01,7706.03
4319,Jody Medina,cobbnancy@gmail.com,2024-06-02,5634.71
4320,Robert Williams,sarah78@gmail.com,2022-12-19,2347.35
4321,Adam Gross,christinarodriguez@harris-edwards.com,2023-11-01,9354.55
4322,Adrian Ward,gregory69@yahoo.com,2023-08-26,7164.48
4323,Darryl Miller,millermelissa@lopez-owen.com,2022-12-22,1496.93
4324,Sara Jenkins,powellvanessa@hotmail.com,2023-12-05,6669.9
4325,Valerie Gonzales,mariagarza@hotmail.com,2022-12-18,4138.14
4326,Michael Bauer,kim37@rangel-watson.net,2023-10-22,5485.1
4327,Charles Anderson,shannonfernandez@winters.info,2023-11-12,9537.04
4328,Seth Garner,jessicarogers@short.com,2023-01-23,2926.98
4329,Lisa Stephens,mark61@hotmail.com,2023-07-03,8852.99
4330,Timothy Adams,justin76@hotmail.com,2023-06-23,1816.54
4331,Natalie Pugh,wcarrillo@grimes.com,2023-10-16,1663.77
4332,Tyler Rogers,samuel53@yahoo.com,2023-02-04,1024.09
4333,Wanda Johnson,tom10@gmail.com,2024-07-10,554.71
4334,Derek Garcia,kathleen25@douglas.com,2024-02-03,548.76
4335,Gregory Lewis,frank49@hotmail.com,2024-03-10,4706.46
4336,Gwendolyn Fowler,reedjoseph@hotmail.com,2023-09-20,8793.0
4337,Ryan Burns,megan16@gmail.com,2024-02-19,6486.68
4338,Tina Davis,wandasimon@hernandez.com,2023-01-14,7051.85
4339,Tiffany Sampson,raymond31@sullivan.com,2024-02-08,5692.9
4340,Maurice Bowers,shelleylozano@dunn-williams.org,2022-12-08,9136.94
4341,Jessica Curtis,jodiblackburn@cooke.com,2022-11-28,2099.49
4342,Lisa Dixon,stephen35@burton-green.com,2024-05-31,6325.56
4343,Michelle Rodriguez MD,cynthiaphillips@flowers.com,2024-04-27,7487.53
4344,Rodney Sherman,tdavis@hotmail.com,2023-02-02,3031.18
4345,Charles Smith,davidcowan@yahoo.com,2023-04-07,8533.73
4346,Christine Garcia,williamscandace@martinez.biz,2024-05-31,7539.28
4347,Chelsea Galloway,carolyn57@freeman.info,2024-07-07,7630.68
4348,Troy Nicholson,mccoytheresa@merritt.com,2023-05-20,6097.02
4349,Kerry Franco,ayalaamy@williams.com,2024-04-12,5375.66
4350,Ryan Jimenez,jenniferdudley@yahoo.com,2024-03-08,5850.98
4351,Ronald Brooks,willie78@carney-dennis.com,2022-09-25,290.72
4352,Christina Wilcox,stonekimberly@zuniga.com,2023-02-23,4059.81
4353,Samantha Hunt,qdrake@hunter-baker.com,2023-10-16,2510.22
4354,Cynthia Aguilar,josepheaton@moody.info,2022-12-14,5543.11
4355,Robin Liu,dsmith@cohen-reid.com,2022-10-15,958.9
4356,Brandon Garner,howardholly@henry.net,2023-11-16,8398.25
4357,Laura Brown,christinejoseph@hotmail.com,2023-01-27,182.15
4358,David Butler,katherine46@santiago.org,2024-06-24,3008.72
4359,Antonio Jones,anitanelson@gmail.com,2023-04-04,5694.95
4360,Corey Winters,smartin@wilson.com,2022-11-16,5418.42
4361,Brett Nelson,wjohnson@brown.com,2023-12-01,4820.15
4362,Kimberly Haas,bmerritt@smith.com,2023-10-05,3265.34
4363,Emily Brown,kjohns@yahoo.com,2023-01-10,9580.74
4364,Caroline Cooke,todddrake@hotmail.com,2022-10-07,1861.4
4365,Stephen Freeman,alvarezwanda@ramirez-smith.com,2024-01-03,7134.05
4366,Victoria Serrano,fosterjames@yahoo.com,2023-08-16,6643.4
4367,Matthew Stephens,zachary61@johnson.com,2023-01-31,1094.97
4368,Allison Delgado,feliciajohnson@hotmail.com,2023-02-05,4479.72
4369,Steven Davidson,charles21@acosta-mccarthy.com,2023-11-15,8213.14
4370,Jonathan Norman,mcdowelljoshua@lopez.biz,2022-10-24,9805.77
4371,Christopher Welch,brownkimberly@hotmail.com,2022-08-29,8492.89
4372,Laura Ross,terry97@gmail.com,2023-11-26,3566.01
4373,Victor Parker,blevinsgina@gmail.com,2023-09-01,9751.82
4374,Randy Lopez,james22@hotmail.com,2023-07-21,645.38
4375,Corey Baker,nathaniel11@hoffman-jones.com,2024-07-08,2829.93
4376,Brandon Bailey,ohardy@fernandez.biz,2024-06-09,8208.01
4377,Shelly Gordon,drogers@harmon.com,2024-05-15,8722.55
4378,Danielle Ramsey,vernon55@guerrero.com,2023-07-20,594.57
4379,Shelley Walter,albertguerrero@huber.com,2023-04-16,7421.13
4380,Curtis Taylor,gary84@lee.com,2024-07-14,9961.44
4381,David Brewer,petersenbryan@moss.com,2024-01-10,7284.21
4382,Andrew Stevenson,jeremiahbrown@davis.com,2024-01-14,1553.38
4383,Kara Smith,elliskevin@hotmail.com,2024-04-02,6970.01
4384,Kristen Boyd,alexistyler@gmail.com,2023-12-16,6241.62
4385,Ricardo Ramos,tgarcia@terry.com,2022-09-03,6503.26
4386,Larry Taylor,gilbertsharon@clark-gregory.com,2023-11-08,9719.54
4387,Justin Norman,perezmark@yahoo.com,2023-06-04,6946.7
4388,Nicholas Marshall,maustin@perry-thompson.com,2024-05-28,1605.85
4389,Cindy Harris,amarshall@yahoo.com,2024-03-31,3524.67
4390,Carrie Miller,samantha10@hotmail.com,2023-11-18,265.07
4391,Cheryl Smith,lauragarcia@yahoo.com,2024-03-16,4197.05
4392,Andrea Boyd,braysue@hurst.biz,2022-10-30,9408.55
4393,Elizabeth Frank,michael73@yahoo.com,2023-07-12,8720.02
4394,Molly Lynch,jonesgina@yahoo.com,2023-09-19,3556.01
4395,Kathleen Lopez,qvazquez@hotmail.com,2024-05-04,8862.23
4396,Heidi Evans,xmartin@gmail.com,2023-07-17,7132.46
4397,Richard Smith,wagnernatalie@miller.info,2023-07-12,7687.44
4398,Heather Williams,williamskristen@yahoo.com,2023-11-28,8274.59
4399,Jennifer Jimenez,rodriguezsergio@yahoo.com,2024-04-01,8902.57
4400,Anne Myers,jasonmolina@hotmail.com,2022-11-23,3382.37
4401,Edward Hayes,kelly99@hall-weiss.info,2022-09-26,9690.19
4402,Hannah Brock,fpeters@gmail.com,2024-01-03,4895.11
4403,Calvin Wu,jraymond@yahoo.com,2023-10-16,6475.07
4404,Tracey Thomas,slutz@freeman.info,2023-10-20,6828.96
4405,Jenna Anderson,gavin25@hotmail.com,2022-12-02,4925.86
4406,Alan Nguyen,onewton@jones.com,2023-10-10,8984.57
4407,Christopher Lewis,allisonmason@gonzalez.com,2023-02-08,5502.41
4408,Bradley Jordan,cathyreyes@webster.com,2023-10-06,6550.48
4409,Allison Cohen,omay@hotmail.com,2023-10-21,9351.75
4410,Mr. Joseph Wood DDS,wurenee@gmail.com,2022-11-29,2614.64
4411,Brian Gonzalez,brandi91@yahoo.com,2023-02-10,1876.38
4412,Elizabeth Baker,olivercheryl@yahoo.com,2024-03-24,2499.83
4413,Kimberly Lee,cynthia24@yahoo.com,2024-03-15,6600.06
4414,Jacqueline Gilbert,francisdavid@gmail.com,2023-05-17,3174.13
4415,Donna Ashley,smithkelsey@perkins-lopez.com,2022-10-23,5485.76
4416,Donna Buck,janicehines@larson-watson.net,2023-08-06,4390.77
4417,Jacob Dunn,randall03@manning.info,2024-05-06,4892.07
4418,Jeffrey Ramirez,mark29@gmail.com,2022-11-09,9359.55
4419,Michael White,cynthia56@yahoo.com,2023-11-20,5816.39
4420,John Hines,hannahchang@rasmussen-jones.com,2023-03-13,228.62
4421,Heather Martin,benjaminryan@hotmail.com,2022-11-12,5228.55
4422,Christopher Alexander,davidholden@chavez.com,2024-02-09,5277.48
4423,Raymond Moody,kristen62@yahoo.com,2024-01-09,8351.89
4424,Andrew Wallace,sara67@yahoo.com,2022-10-04,4870.81
4425,Patrick Trujillo,curtis78@lopez.com,2023-06-01,7246.45
4426,Robert Davis,gturner@martinez.org,2023-07-28,7569.32
4427,Christopher Calhoun,rcarpenter@lee-cook.com,2023-05-26,423.77
4428,Patrick Gray,johnsmith@williams.com,2024-05-17,1791.6
4429,Wendy Roberts,feliciaedwards@yahoo.com,2022-10-11,5910.97
4430,Taylor Aguilar,lopezpaul@lewis.com,2024-02-11,9564.81
4431,Richard Weeks,jennifersalas@hotmail.com,2023-06-02,1103.7
4432,Rebecca Hutchinson,patrick97@gmail.com,2023-11-24,2728.32
4433,Michael Campos,imarshall@marshall.com,2024-07-11,5377.16
4434,Veronica Moore,bergnicole@robbins.net,2023-01-18,2800.58
4435,Bonnie Smith,wgill@gmail.com,2024-06-18,1672.03
4436,Gregory Howe,powersrobert@olson-johnson.net,2024-01-10,1596.62
4437,Matthew Acevedo,andrealopez@yahoo.com,2024-01-26,1848.53
4438,Heather Perry,jesse19@hotmail.com,2024-04-03,996.0
4439,Pamela Walker,cookmelissa@beck.com,2024-06-29,7013.93
4440,Mr. Jacob Guerra,john51@taylor.com,2024-07-24,3522.53
4441,Valerie Lucas,deborah37@perry.org,2023-05-18,1482.65
4442,Ashley Stokes MD,andrewle@brandt.biz,2022-11-20,8289.03
4443,Allison Nelson,samantha36@harris.com,2024-04-06,3348.22
4444,Douglas Gordon,danielhoffman@gmail.com,2023-08-11,657.72
4445,Eric Morales,martinrobert@gmail.com,2023-03-21,7232.99
4446,Matthew Paul,amandabarber@garcia-hanson.com,2023-04-21,105.21
4447,Alicia Robertson,qferguson@hotmail.com,2023-11-29,6222.52
4448,Douglas Hayes,megan71@blackwell.com,2023-01-27,4874.63
4449,Spencer Tanner,middletonjohn@yahoo.com,2022-12-02,3177.47
4450,Benjamin Prince,cbauer@barnes-love.com,2023-03-28,2981.0
4451,Mark Klein,sandersbrandon@howard-miller.com,2023-03-09,2532.99
4452,Joanne Brown,pcrane@duncan.info,2024-02-05,5918.28
4453,Stephen Murphy,michaelaguilar@hotmail.com,2023-07-22,4197.81
4454,James Wilson,moorechristopher@taylor-ramirez.org,2022-11-19,1568.14
4455,Kim Wells,mollygreen@johnson.com,2022-12-21,6146.0
4456,James Pena,melissa20@gmail.com,2024-04-19,6749.92
4457,Katherine Torres,kmcguire@miller.com,2023-01-04,910.12
4458,Richard Weaver,ericamorales@austin.net,2023-06-24,9073.38
4459,Francisco Evans,heathermejia@gmail.com,2023-09-17,2328.25
4460,Steve West,tanderson@eaton.info,2024-01-08,5071.76
4461,Erik Goodwin,garybryan@gmail.com,2022-08-13,5059.42
4462,Mrs. Heather Mitchell,jill37@patterson.com,2023-01-06,4790.18
4463,Michelle Castro,jacobswilliam@yahoo.com,2022-11-15,4866.29
4464,Matthew Fischer,pattersonrobert@ramirez.com,2023-10-24,7456.44
4465,Joshua Ortiz,smartinez@hotmail.com,2023-01-11,5107.49
4466,Ruth Taylor,anthonymelody@hotmail.com,2022-12-13,1838.37
4467,Brittany Porter,kellywilliams@hotmail.com,2022-11-28,5366.58
4468,Tamara Ochoa,estesrebecca@hotmail.com,2023-12-08,3542.99
4469,Brian Arnold,kconley@gmail.com,2022-09-19,6373.31
4470,Brittany Scott,ble@foster-jones.org,2023-05-15,170.57
4471,Anthony Butler Jr.,caitlyn26@hotmail.com,2023-04-03,3525.22
4472,Christopher Benson,gonzalezrobert@hotmail.com,2023-08-21,413.24
4473,Timothy Rice,douglas66@stewart.com,2024-05-29,6835.84
4474,Kenneth Contreras,pdavis@hotmail.com,2023-10-20,2925.45
4475,Theodore Henry,kingjeffrey@brown-perez.com,2022-10-09,9436.38
4476,Dillon Williams,jennifer35@yahoo.com,2023-04-14,898.27
4477,James Jenkins,suttonamanda@hotmail.com,2023-02-21,7067.0
4478,Russell Skinner,zruiz@pitts.com,2022-12-16,2645.68
4479,Zachary Robinson,brivera@gmail.com,2022-09-05,1807.75
4480,Sandra Bennett,jessica87@hotmail.com,2022-11-18,9031.63
4481,Latoya Kelly,kirkamy@hotmail.com,2024-04-11,8030.55
4482,Margaret Morris,daniel76@rice.org,2024-07-18,9597.25
4483,Meghan Neal,gregory88@blevins.com,2024-07-21,9278.14
4484,John Gonzalez,brockdaniel@hotmail.com,2024-05-20,2782.19
4485,Tammy Yu,mwalter@gmail.com,2023-07-16,4776.16
4486,Jordan Jones,tracieanderson@yahoo.com,2022-07-28,2820.01
4487,Jacob Kennedy,jeremy44@gmail.com,2024-04-17,4999.42
4488,John Massey,daniellekim@escobar.com,2023-02-25,7556.04
4489,Angela Marshall,walkerlisa@yahoo.com,2024-06-09,4051.04
4490,Bruce Mack,millerdavid@stewart.com,2023-01-17,1522.49
4491,Mark Butler,mariamcdowell@williams-gomez.com,2023-02-09,3251.79
4492,Melissa Santiago,andrew25@sanders.com,2023-02-21,4253.2
4493,Kyle Meyer,katierobles@morales.net,2024-05-22,4333.99
4494,Angel Farrell,jeremyperry@rose.com,2022-12-02,8094.34
4495,Christopher Lee,yodom@yahoo.com,2022-10-07,3619.51
4496,Monica Rivas,newmanjennifer@wilson-cooper.com,2022-07-25,7723.85
4497,Brian Nguyen,deckerlisa@pearson-moreno.com,2022-08-23,1998.98
4498,Brian Carroll,kristi05@mitchell.com,2023-07-02,4425.1
4499,Anthony Woodard,tmarquez@gmail.com,2023-11-10,6904.16
4500,Renee May,sarah53@robertson-sherman.com,2023-04-17,8842.61
4501,James Cardenas,tiffanywade@newman-marshall.com,2024-01-23,4733.87
4502,Jessica Dickerson,smithmary@mathis.com,2023-07-19,9473.42
4503,Chad Daniels,rosalesdanielle@hotmail.com,2022-09-16,551.44
4504,Julie Duncan,athompson@hotmail.com,2024-05-16,2647.03
4505,Angela Sloan,harmonsteven@gonzalez.biz,2022-09-15,9353.14
4506,Raymond Smith,emily11@gmail.com,2023-10-21,6613.34
4507,John Mathis,stacey84@gmail.com,2023-10-03,7872.08
4508,Daniel Peterson,jasongibson@gmail.com,2023-05-15,364.13
4509,Christina Patel,amandarodriguez@hotmail.com,2022-08-07,2190.63
4510,Eric French,areynolds@yahoo.com,2023-06-14,8522.5
4511,Nathan Hill,ypham@hotmail.com,2024-01-22,5536.12
4512,Jennifer Watkins,garnerjohnny@hotmail.com,2023-12-19,2191.98
4513,Christopher Medina,jessicajones@gibson-adams.org,2024-06-15,2742.49
4514,Michelle Holland,diamond26@hotmail.com,2023-07-16,1480.44
4515,Timothy Duncan,callahancheryl@gmail.com,2024-06-10,7533.96
4516,Thomas Lambert,amanda38@yahoo.com,2022-08-11,2350.55
4517,Carla Gomez,leslie43@gmail.com,2022-10-07,7761.14
4518,Phillip Davis,susanwelch@hotmail.com,2024-06-09,9073.14
4519,Brian Berry,jacksondavid@gmail.com,2023-06-30,527.61
4520,Steven Carter,pruittamanda@graham.com,2024-07-15,3631.62
4521,Jessica King,rogermejia@davidson.com,2023-08-01,9335.09
4522,Lisa Young,hwatts@brown.com,2022-09-05,1279.42
4523,Heather Jenkins,jenkinsashley@smith.org,2023-03-18,405.06
4524,Adam Atkins DDS,mccoypatrick@yahoo.com,2024-01-14,6786.65
4525,Maurice Odom,jillianadams@hernandez.net,2023-09-24,7990.82
4526,Ashley Cunningham,alexanderwhite@gmail.com,2023-01-19,8294.89
4527,Robin Craig,nchoi@white.biz,2024-06-08,2913.8
4528,Eric Myers,loganjustin@gmail.com,2024-06-11,3106.83
4529,Charles Harris,justin89@paul.biz,2023-03-13,9551.63
4530,Nathan Lewis,wolfedaniel@gomez.com,2023-07-30,6643.94
4531,Sara Turner,davisrobert@stevens.com,2022-08-09,1157.17
4532,James Tapia,jonwallace@hanson.org,2022-08-29,5940.24
4533,Robert Pena,christophercross@yahoo.com,2024-02-03,2386.23
4534,Benjamin Armstrong,michelle46@garcia.net,2023-02-15,170.65
4535,Ashley Welch,pfisher@gmail.com,2022-11-24,1381.74
4536,Joseph Hartman,dmoore@gmail.com,2024-06-23,9375.51
4537,Eric Carney,bellmichael@gmail.com,2022-08-19,685.03
4538,Jackie Flores,keith99@yahoo.com,2023-10-16,244.18
4539,Terrence Smith,lindablackwell@cole-owens.com,2024-06-25,3334.31
4540,Katherine Harper,ryan17@henry.com,2024-01-01,5971.82
4541,Melissa Miller,scaldwell@morris.com,2023-08-26,7910.16
4542,Chloe Bridges,martinezlisa@cameron-brown.com,2023-08-05,9761.5
4543,Samuel Curtis,phall@gmail.com,2023-10-24,1088.01
4544,Crystal Dawson,qcollins@ochoa.com,2023-03-02,6627.38
4545,Shelly Caldwell,alberthall@hotmail.com,2023-08-02,7610.08
4546,Jennifer Lopez,pwong@hotmail.com,2024-03-24,6138.89
4547,Susan Bailey,parsonskevin@bradley.net,2023-12-24,2302.6
4548,George Lewis,harrisonbrandy@jensen.com,2023-10-15,6288.66
4549,Mrs. Emily Clay,tcurry@hotmail.com,2022-10-07,4883.63
4550,Heather Smith,mark75@acosta-bernard.com,2023-05-04,149.05
4551,Dana Howard,michaelmoss@griffin-smith.com,2023-07-03,673.03
4552,Brian Durham,collinscarlos@summers.com,2023-08-17,9328.61
4553,Matthew Craig MD,millerjennifer@jackson-jones.org,2023-03-29,1251.32
4554,Craig Martinez,watsonkevin@hotmail.com,2023-03-27,3760.15
4555,Garrett Perry,jessicaburton@moyer.info,2024-05-04,9945.71
4556,Anthony Baker,william29@hotmail.com,2023-12-15,8571.85
4557,Richard Haney,shermantraci@hotmail.com,2024-03-10,6214.74
4558,James Turner,pchristian@gmail.com,2023-12-11,4914.8
4559,Eduardo Jones,dholmes@morgan-gonzales.org,2023-04-17,6478.86
4560,Brooke Thomas,sloanerin@harding.info,2023-12-04,1435.43
